Block,TestName,PValue,Pass
3,nist::non_overlapping_template,0.741486626735,PASS
3,nist::non_overlapping_template,0.876572379169,PASS
3,nist::non_overlapping_template,0.867519270279,PASS
3,nist::non_overlapping_template,0.962848540785,PASS
3,nist::non_overlapping_template,0.923609829588,PASS
3,nist::non_overlapping_template,0.135049449683,PASS
3,nist::non_overlapping_template,0.516190582339,PASS
3,nist::non_overlapping_template,0.609186344498,PASS
3,nist::non_overlapping_template,0.747619495413,PASS
3,nist::non_overlapping_template,0.417641332110,PASS
3,nist::non_overlapping_template,0.218178566670,PASS
3,nist::non_overlapping_template,0.232339094299,PASS
3,nist::non_overlapping_template,0.055467131262,PASS
3,nist::non_overlapping_template,0.353837191926,PASS
3,nist::non_overlapping_template,0.355692477450,PASS
3,nist::non_overlapping_template,0.117294930166,PASS
3,nist::non_overlapping_template,0.105625167698,PASS
3,nist::non_overlapping_template,0.214654992985,PASS
3,nist::non_overlapping_template,0.688464455248,PASS
3,nist::non_overlapping_template,0.495657190007,PASS
3,nist::non_overlapping_template,0.732270114159,PASS
3,nist::non_overlapping_template,0.364408748665,PASS
3,nist::non_overlapping_template,0.872998544736,PASS
3,nist::non_overlapping_template,0.370945113319,PASS
3,nist::non_overlapping_template,0.352250897827,PASS
3,nist::non_overlapping_template,0.206305473663,PASS
3,nist::non_overlapping_template,0.254100747609,PASS
3,nist::non_overlapping_template,0.763263110106,PASS
3,nist::non_overlapping_template,0.136466480028,PASS
3,nist::non_overlapping_template,0.907063573137,PASS
3,nist::non_overlapping_template,0.709269786258,PASS
3,nist::non_overlapping_template,0.191302396925,PASS
3,nist::non_overlapping_template,0.074103051157,PASS
3,nist::non_overlapping_template,0.390552887685,PASS
3,nist::non_overlapping_template,0.673267878407,PASS
3,nist::non_overlapping_template,0.627692013925,PASS
3,nist::non_overlapping_template,0.177102033822,PASS
3,nist::non_overlapping_template,0.635095545085,PASS
3,nist::non_overlapping_template,0.796095113643,PASS
3,nist::non_overlapping_template,0.210766246745,PASS
3,nist::non_overlapping_template,0.176370895853,PASS
3,nist::non_overlapping_template,0.441311408247,PASS
3,nist::non_overlapping_template,0.676865050672,PASS
3,nist::non_overlapping_template,0.560158113080,PASS
3,nist::non_overlapping_template,0.626196519846,PASS
3,nist::non_overlapping_template,0.235316270117,PASS
3,nist::non_overlapping_template,0.712986170976,PASS
3,nist::non_overlapping_template,0.272002460754,PASS
3,nist::non_overlapping_template,0.418852249695,PASS
3,nist::non_overlapping_template,0.722458569326,PASS
3,nist::non_overlapping_template,0.597293788076,PASS
3,nist::non_overlapping_template,0.645492120771,PASS
3,nist::non_overlapping_template,0.702576515439,PASS
3,nist::non_overlapping_template,0.788359509442,PASS
3,nist::non_overlapping_template,0.059963510701,PASS
3,nist::non_overlapping_template,0.240157348728,PASS
3,nist::non_overlapping_template,0.482346765693,PASS
3,nist::non_overlapping_template,0.780388749388,PASS
3,nist::non_overlapping_template,0.825573882328,PASS
3,nist::non_overlapping_template,0.475397415465,PASS
3,nist::non_overlapping_template,0.296471555435,PASS
3,nist::non_overlapping_template,0.387975363385,PASS
3,nist::non_overlapping_template,0.227839839263,PASS
3,nist::non_overlapping_template,0.196409411468,PASS
3,nist::non_overlapping_template,0.784790754171,PASS
3,nist::non_overlapping_template,0.193579976882,PASS
3,nist::non_overlapping_template,0.213952195354,PASS
3,nist::non_overlapping_template,0.903034674470,PASS
3,nist::non_overlapping_template,0.662093558095,PASS
3,nist::non_overlapping_template,0.310962782135,PASS
3,nist::non_overlapping_template,0.764211356414,PASS
3,nist::non_overlapping_template,0.699905340394,PASS
3,nist::non_overlapping_template,0.015422873746,PASS
3,nist::non_overlapping_template,0.530090237108,PASS
3,nist::non_overlapping_template,0.010421443468,PASS
3,nist::non_overlapping_template,0.873919224526,PASS
