Block,TestName,PValue,Pass
2,maurer::universal_l14,0.370687005373,PASS
2,maurer::universal_l15,0.624729658891,PASS
2,maurer::universal_l16,0.927046663208,PASS
2,nist::random_excursions,0.208472274286,PASS
2,nist::random_excursions,0.829963247070,PASS
2,nist::random_excursions,0.340367575183,PASS
2,nist::random_excursions,0.031151034332,PASS
2,nist::random_excursions,0.492747464629,PASS
2,nist::random_excursions,0.652121125242,PASS
2,nist::random_excursions,0.586169510499,PASS
2,nist::random_excursions,0.462417274332,PASS
2,nist::random_excursions_variant,0.856497319133,PASS
2,nist::random_excursions_variant,0.806964577589,PASS
2,nist::random_excursions_variant,0.656031191857,PASS
2,nist::random_excursions_variant,0.556560928252,PASS
2,nist::random_excursions_variant,0.653235105319,PASS
2,nist::random_excursions_variant,0.870846774145,PASS
2,nist::random_excursions_variant,0.938664662988,PASS
2,nist::random_excursions_variant,0.986790428979,PASS
2,nist::random_excursions_variant,0.908676746253,PASS
2,nist::random_excursions_variant,0.251349128003,PASS
2,nist::random_excursions_variant,0.497250101530,PASS
2,nist::random_excursions_variant,0.787684060001,PASS
2,nist::random_excursions_variant,0.656757851166,PASS
2,nist::random_excursions_variant,0.503413025210,PASS
2,nist::random_excursions_variant,0.659236185113,PASS
2,nist::random_excursions_variant,0.638883783422,PASS
2,nist::random_excursions_variant,0.514669697143,PASS
2,nist::random_excursions_variant,0.676450835547,PASS
3,nist::frequency,0.037161585124,PASS
3,nist::block_frequency,0.297510083804,PASS
3,nist::runs,0.102423265429,PASS
3,nist::longest_run,0.209346481975,PASS
3,nist::matrix_rank,0.316795862326,PASS
3,nist::spectral,0.083545313103,PASS
3,nist::overlapping_template,0.866109552754,PASS
3,nist::universal,0.000155630535,FAIL
3,nist::linear_complexity,0.990385492908,PASS
3,nist::approximate_entropy,0.056785281141,PASS
3,nist::cumulative_sums_forward,0.066322260843,PASS
3,nist::cumulative_sums_backward,0.061900012421,PASS
3,nist::non_overlapping_template,0.637266667318,PASS
3,nist::non_overlapping_template,0.546875703334,PASS
3,nist::non_overlapping_template,0.236159601605,PASS
3,nist::non_overlapping_template,0.250572790953,PASS
3,nist::non_overlapping_template,0.774371293561,PASS
3,nist::non_overlapping_template,0.787395057588,PASS
3,nist::non_overlapping_template,0.155057264419,PASS
3,nist::non_overlapping_template,0.082891432412,PASS
3,nist::non_overlapping_template,0.058309105145,PASS
3,nist::non_overlapping_template,0.427383477089,PASS
3,nist::non_overlapping_template,0.440561301450,PASS
3,nist::non_overlapping_template,0.719273236145,PASS
3,nist::non_overlapping_template,0.664684933539,PASS
3,nist::non_overlapping_template,0.033572244638,PASS
3,nist::non_overlapping_template,0.984680786314,PASS
3,nist::non_overlapping_template,0.898052394186,PASS
3,nist::non_overlapping_template,0.253942538472,PASS
3,nist::non_overlapping_template,0.906284521490,PASS
3,nist::non_overlapping_template,0.497508448068,PASS
3,nist::non_overlapping_template,0.010186176729,PASS
3,nist::non_overlapping_template,0.336270294093,PASS
3,nist::non_overlapping_template,0.891902558844,PASS
3,nist::non_overlapping_template,0.184587126319,PASS
3,nist::non_overlapping_template,0.606131584450,PASS
3,nist::non_overlapping_template,0.308849728213,PASS
3,nist::non_overlapping_template,0.128793580312,PASS
3,nist::non_overlapping_template,0.817358598899,PASS
3,nist::non_overlapping_template,0.192608498128,PASS
3,nist::non_overlapping_template,0.123557603902,PASS
3,nist::non_overlapping_template,0.038644281582,PASS
3,nist::non_overlapping_template,0.129262712280,PASS
3,nist::non_overlapping_template,0.913159587833,PASS
3,nist::non_overlapping_template,0.175209147313,PASS
3,nist::non_overlapping_template,0.808672277616,PASS
3,nist::non_overlapping_template,0.935784961150,PASS
3,nist::non_overlapping_template,0.345898147230,PASS
3,nist::non_overlapping_template,0.349525097283,PASS
3,nist::non_overlapping_template,0.558189664650,PASS
3,nist::non_overlapping_template,0.075534370300,PASS
3,nist::non_overlapping_template,0.661437211151,PASS
3,nist::non_overlapping_template,0.922506745940,PASS
3,nist::non_overlapping_template,0.631124561948,PASS
3,nist::non_overlapping_template,0.643225601335,PASS
3,nist::non_overlapping_template,0.184506032713,PASS
3,nist::non_overlapping_template,0.415593526150,PASS
3,nist::non_overlapping_template,0.664077343618,PASS
3,nist::non_overlapping_template,0.357032858530,PASS
3,nist::non_overlapping_template,0.138941588942,PASS
3,nist::non_overlapping_template,0.065952179772,PASS
3,nist::non_overlapping_template,0.454498371891,PASS
3,nist::non_overlapping_template,0.336227543930,PASS
3,nist::non_overlapping_template,0.348397499940,PASS
3,nist::non_overlapping_template,0.155032089221,PASS
3,nist::non_overlapping_template,0.724740613113,PASS
3,nist::non_overlapping_template,0.972812346958,PASS
3,nist::non_overlapping_template,0.042346683825,PASS
3,nist::non_overlapping_template,0.065656441589,PASS
3,nist::non_overlapping_template,0.182371622451,PASS
3,nist::non_overlapping_template,0.969938860992,PASS
3,nist::non_overlapping_template,0.265405489630,PASS
3,nist::non_overlapping_template,0.305816595697,PASS
3,nist::non_overlapping_template,0.345193341837,PASS
3,nist::non_overlapping_template,0.017165817554,PASS
3,nist::non_overlapping_template,0.851893145915,PASS
3,nist::non_overlapping_template,0.517872996022,PASS
3,nist::non_overlapping_template,0.452813317043,PASS
3,nist::non_overlapping_template,0.201384137441,PASS
3,nist::non_overlapping_template,0.689521478323,PASS
3,nist::non_overlapping_template,0.490236005616,PASS
3,nist::non_overlapping_template,0.564730203874,PASS
3,nist::non_overlapping_template,0.057709875601,PASS
3,nist::non_overlapping_template,0.367623925436,PASS
3,nist::non_overlapping_template,0.856043140446,PASS
3,nist::non_overlapping_template,0.632203074151,PASS
3,nist::non_overlapping_template,0.637266667318,PASS
3,nist::non_overlapping_template,0.097979868478,PASS
3,nist::non_overlapping_template,0.630330550409,PASS
3,nist::non_overlapping_template,0.683794986279,PASS
3,nist::non_overlapping_template,0.392443853666,PASS
3,nist::non_overlapping_template,0.243059245140,PASS
3,nist::non_overlapping_template,0.373999642628,PASS
3,nist::non_overlapping_template,0.819664961850,PASS
3,nist::non_overlapping_template,0.075871209197,PASS
3,nist::non_overlapping_template,0.626750012615,PASS
3,nist::non_overlapping_template,0.162734856089,PASS
3,nist::non_overlapping_template,0.922306017656,PASS
3,nist::non_overlapping_template,0.819478050943,PASS
3,nist::non_overlapping_template,0.327663724984,PASS
3,nist::non_overlapping_template,0.668189148565,PASS
3,nist::non_overlapping_template,0.878819893561,PASS
3,nist::non_overlapping_template,0.917991373044,PASS
3,nist::non_overlapping_template,0.134537423767,PASS
3,nist::non_overlapping_template,0.800030120742,PASS
3,nist::non_overlapping_template,0.709231420998,PASS
3,nist::non_overlapping_template,0.171710222897,PASS
3,nist::non_overlapping_template,0.536064820301,PASS
3,nist::non_overlapping_template,0.237840087398,PASS
3,nist::non_overlapping_template,0.589116049955,PASS
3,nist::non_overlapping_template,0.108050696996,PASS
3,nist::non_overlapping_template,0.784096324483,PASS
3,nist::non_overlapping_template,0.020011812234,PASS
3,nist::non_overlapping_template,0.520265191584,PASS
3,nist::non_overlapping_template,0.373650447655,PASS
3,nist::non_overlapping_template,0.554421738492,PASS
3,nist::non_overlapping_template,0.388508525708,PASS
3,nist::non_overlapping_template,0.283582265382,PASS
3,nist::non_overlapping_template,0.514176939362,PASS
3,nist::non_overlapping_template,0.046879438316,PASS
3,nist::non_overlapping_template,0.018306272751,PASS
3,nist::non_overlapping_template,0.693284591661,PASS
3,nist::non_overlapping_template,0.684958073927,PASS
3,nist::non_overlapping_template,0.486745171220,PASS
3,nist::non_overlapping_template,0.652585187298,PASS
3,nist::non_overlapping_template,0.586728528365,PASS
3,nist::non_overlapping_template,0.959841733241,PASS
3,nist::non_overlapping_template,0.844120059394,PASS
